source_record_id,article_feature_match_method,article_feature_match_conflict,article_feature_source,competing_orders,gap_symmetry,pairing_mechanism,dopant_defect,article_feature_any_available
sc_atlas:36333,doi_exact,,all_11200_article_features.xlsx:文章主表,,,electron-phonon coupling,"[""Ir""]",1
sc_atlas:36334,doi_exact,,all_11200_article_features.xlsx:文章主表,,,electron-phonon coupling,"[""Ir""]",1
sc_atlas:36335,doi_exact,,all_11200_article_features.xlsx:文章主表,,,electron-phonon coupling,"[""Ir""]",1
sc_atlas:30721,title_exact_fallback,,all_11200_article_features.xlsx:文章主表,,,attractive interaction resulting from the exchange of intravalley and intervalley phonons,"[""Al""]",1
sc_atlas:30722,title_exact_fallback,,all_11200_article_features.xlsx:文章主表,,,attractive interaction resulting from the exchange of intravalley and intervalley phonons,"[""Al""]",1
sc_atlas:24964,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""Co""]",1
sc_atlas:24001,doi_exact,,all_11200_article_features.xlsx:文章主表,,f-wave,,"[""Na"",""D₂O""]",1
sc_atlas:33526,title_exact_fallback,,all_11200_article_features.xlsx:文章主表,,s-wave,electron-phonon coupling,,1
sc_atlas:30150,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""excess Fe""]",1
sc_atlas:25101,doi_exact,,all_11200_article_features.xlsx:文章主表,"[""Spin-Density-Wave"",""structural transition""]",,,"[""La""]",1
sc_atlas:25102,doi_exact,,all_11200_article_features.xlsx:文章主表,"[""Spin-Density-Wave"",""structural transition""]",,,"[""La""]",1
sc_atlas:25100,doi_exact,,all_11200_article_features.xlsx:文章主表,"[""Spin-Density-Wave"",""structural transition""]",,,"[""La""]",1
sc_atlas:25099,doi_exact,,all_11200_article_features.xlsx:文章主表,"[""Spin-Density-Wave"",""structural transition""]",,,"[""La""]",1
sc_atlas:18058,unmatched,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:18059,unmatched,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:18054,unmatched,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:18055,unmatched,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:18057,unmatched,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:35018,title_exact_fallback,,all_11200_article_features.xlsx:文章主表,,,phonon mediated pairing mechanism,,1
sc_atlas:35019,title_exact_fallback,,all_11200_article_features.xlsx:文章主表,,,phonon mediated pairing mechanism,,1
sc_atlas:35020,title_exact_fallback,,all_11200_article_features.xlsx:文章主表,,,phonon mediated pairing mechanism,,1
sc_atlas:19661,unmatched,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:19662,unmatched,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:19666,unmatched,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:19664,unmatched,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:19665,unmatched,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:8954,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""Ru""]",1
sc_atlas:31679,title_exact_fallback,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:31680,title_exact_fallback,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:34699,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:34696,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:34698,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:39580,doi_exact,,all_11200_article_features.xlsx:文章主表,,,conventional electron-phonon mechanism,"[""Pt""]",1
sc_atlas:17627,unmatched,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:17626,unmatched,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:17625,unmatched,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:17623,unmatched,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:17622,unmatched,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:17624,unmatched,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:17621,unmatched,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:24700,title_exact_fallback,,all_11200_article_features.xlsx:文章主表,spin-density-wave instability,,,"[""K""]",1
sc_atlas:36802,title_exact_fallback,,all_11200_article_features.xlsx:文章主表,,,electron-phonon coupling,"[""lithium""]",1
sc_atlas:36801,title_exact_fallback,,all_11200_article_features.xlsx:文章主表,,,electron-phonon coupling,"[""lithium""]",1
sc_atlas:36803,title_exact_fallback,,all_11200_article_features.xlsx:文章主表,,,electron-phonon coupling,"[""lithium""]",1
sc_atlas:37863,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""In""]",1
sc_atlas:37861,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""In""]",1
sc_atlas:37860,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""In""]",1
sc_atlas:37866,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""In""]",1
sc_atlas:37865,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""In""]",1
sc_atlas:37864,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""In""]",1
sc_atlas:37862,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""In""]",1
sc_atlas:36387,title_exact_fallback,,all_11200_article_features.xlsx:文章主表,,,,"[""In""]",1
sc_atlas:36386,title_exact_fallback,,all_11200_article_features.xlsx:文章主表,,,,"[""In""]",1
sc_atlas:36374,title_exact_fallback,,all_11200_article_features.xlsx:文章主表,,,,"[""oxygen vacancy""]",1
sc_atlas:36373,title_exact_fallback,,all_11200_article_features.xlsx:文章主表,,,,"[""oxygen vacancy""]",1
sc_atlas:25521,title_exact_fallback,,all_11200_article_features.xlsx:文章主表,,,,"[""Ir""]",1
sc_atlas:29333,unmatched,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:24512,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""F""]",1
sc_atlas:24513,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""F""]",1
sc_atlas:24511,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""F""]",1
sc_atlas:27102,doi_exact,,all_11200_article_features.xlsx:文章主表,,s±-model,spin fluctuations,,1
sc_atlas:27103,doi_exact,,all_11200_article_features.xlsx:文章主表,,s±-model,spin fluctuations,,1
sc_atlas:27101,doi_exact,,all_11200_article_features.xlsx:文章主表,,s±-model,spin fluctuations,,1
sc_atlas:27100,doi_exact,,all_11200_article_features.xlsx:文章主表,,s±-model,spin fluctuations,,1
sc_atlas:26075,doi_exact,,all_11200_article_features.xlsx:文章主表,spin-density-wave,,,,1
sc_atlas:26073,doi_exact,,all_11200_article_features.xlsx:文章主表,spin-density-wave,,,,1
sc_atlas:26074,doi_exact,,all_11200_article_features.xlsx:文章主表,spin-density-wave,,,,1
sc_atlas:38589,doi_exact,,all_11200_article_features.xlsx:文章主表,,,electron-phonon coupling,,1
sc_atlas:36416,doi_exact,,all_11200_article_features.xlsx:文章主表,,,electron-phonon coupling,,1
sc_atlas:36414,doi_exact,,all_11200_article_features.xlsx:文章主表,,,electron-phonon coupling,,1
sc_atlas:36415,doi_exact,,all_11200_article_features.xlsx:文章主表,,,electron-phonon coupling,,1
sc_atlas:31954,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:31955,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:31953,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:31956,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:31952,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:27197,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""S""]",1
sc_atlas:27196,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""S""]",1
sc_atlas:27199,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""S""]",1
sc_atlas:27198,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""S""]",1
sc_atlas:27203,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""S""]",1
sc_atlas:27202,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""S""]",1
sc_atlas:27201,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""S""]",1
sc_atlas:27200,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""S""]",1
sc_atlas:39713,title_exact_fallback,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:39710,title_exact_fallback,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:39712,title_exact_fallback,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:39711,title_exact_fallback,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:32872,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""Ce""]",1
sc_atlas:31179,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""Sm""]",1
sc_atlas:31177,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""Sm""]",1
sc_atlas:31181,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""Sm""]",1
sc_atlas:31178,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""Sm""]",1
sc_atlas:31180,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""Sm""]",1
sc_atlas:31174,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""Sm""]",1
sc_atlas:31170,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""Sm""]",1
sc_atlas:31169,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""Sm""]",1
sc_atlas:31171,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""Sm""]",1
sc_atlas:31176,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""Sm""]",1
sc_atlas:31172,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""Sm""]",1
sc_atlas:31173,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""Sm""]",1
sc_atlas:31175,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""Sm""]",1
sc_atlas:35298,doi_exact,,all_11200_article_features.xlsx:文章主表,,s-wave,electron-phonon coupling,,1
sc_atlas:35299,doi_exact,,all_11200_article_features.xlsx:文章主表,,s-wave,electron-phonon coupling,,1
sc_atlas:28731,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:28729,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:28728,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:25226,doi_exact,,all_11200_article_features.xlsx:文章主表,,,quantum criticality with magnetic fluctuations,"[""P""]",1
sc_atlas:25224,doi_exact,,all_11200_article_features.xlsx:文章主表,,,quantum criticality with magnetic fluctuations,"[""P""]",1
sc_atlas:25225,doi_exact,,all_11200_article_features.xlsx:文章主表,,,quantum criticality with magnetic fluctuations,"[""P""]",1
sc_atlas:33867,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""Pd vacancies""]",1
sc_atlas:29643,title_exact_fallback,,all_11200_article_features.xlsx:文章主表,ferromagnetism,,,"[""F""]",1
sc_atlas:29642,title_exact_fallback,,all_11200_article_features.xlsx:文章主表,ferromagnetism,,,"[""F""]",1
sc_atlas:15012,unmatched,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:15013,unmatched,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:33657,doi_exact,,all_11200_article_features.xlsx:文章主表,charge density wave,,,,1
sc_atlas:17932,unmatched,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:17933,unmatched,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:36064,title_exact_fallback,,all_11200_article_features.xlsx:文章主表,,,electron-phonon coupling,,1
sc_atlas:36063,title_exact_fallback,,all_11200_article_features.xlsx:文章主表,,,electron-phonon coupling,,1
sc_atlas:36062,title_exact_fallback,,all_11200_article_features.xlsx:文章主表,,,electron-phonon coupling,,1
sc_atlas:36065,title_exact_fallback,,all_11200_article_features.xlsx:文章主表,,,electron-phonon coupling,,1
sc_atlas:36573,title_exact_fallback,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:36572,title_exact_fallback,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:36571,title_exact_fallback,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:29520,doi_exact,,all_11200_article_features.xlsx:文章主表,,,spin fluctuation,,1
sc_atlas:29521,doi_exact,,all_11200_article_features.xlsx:文章主表,,,spin fluctuation,,1
sc_atlas:32297,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:32296,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:35188,doi_exact,,all_11200_article_features.xlsx:文章主表,,,electron-phonon coupling,,1
sc_atlas:35184,doi_exact,,all_11200_article_features.xlsx:文章主表,,,electron-phonon coupling,,1
sc_atlas:35185,doi_exact,,all_11200_article_features.xlsx:文章主表,,,electron-phonon coupling,,1
sc_atlas:35187,doi_exact,,all_11200_article_features.xlsx:文章主表,,,electron-phonon coupling,,1
sc_atlas:31046,doi_exact,,all_11200_article_features.xlsx:文章主表,,,electron-phonon coupling,"[""Au""]",1
sc_atlas:31045,doi_exact,,all_11200_article_features.xlsx:文章主表,,,electron-phonon coupling,"[""Au""]",1
sc_atlas:31044,doi_exact,,all_11200_article_features.xlsx:文章主表,,,electron-phonon coupling,"[""Au""]",1
sc_atlas:37777,doi_exact,,all_11200_article_features.xlsx:文章主表,,,electron-phonon coupling,,1
sc_atlas:37776,doi_exact,,all_11200_article_features.xlsx:文章主表,,,electron-phonon coupling,,1
sc_atlas:40129,title_exact_fallback,,all_11200_article_features.xlsx:文章主表,"[""spin density wave""]",,,,1
sc_atlas:40131,title_exact_fallback,,all_11200_article_features.xlsx:文章主表,"[""spin density wave""]",,,,1
sc_atlas:40130,title_exact_fallback,,all_11200_article_features.xlsx:文章主表,"[""spin density wave""]",,,,1
sc_atlas:40128,title_exact_fallback,,all_11200_article_features.xlsx:文章主表,"[""spin density wave""]",,,,1
sc_atlas:17453,unmatched,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:17455,unmatched,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:17454,unmatched,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:18687,unmatched,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:34716,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""Pt""]",1
sc_atlas:34717,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""Pt""]",1
sc_atlas:19508,unmatched,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:19509,unmatched,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:19511,unmatched,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:19510,unmatched,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:19513,unmatched,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:19512,unmatched,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:19515,unmatched,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:19516,unmatched,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:19517,unmatched,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:26130,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""Co"",""Ti""]",1
sc_atlas:26134,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""Co"",""Ti""]",1
sc_atlas:26129,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""Co"",""Ti""]",1
sc_atlas:26133,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""Co"",""Ti""]",1
sc_atlas:26128,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""Co"",""Ti""]",1
sc_atlas:26132,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""Co"",""Ti""]",1
sc_atlas:26135,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""Co"",""Ti""]",1
sc_atlas:26139,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""Co"",""Ti""]",1
sc_atlas:26138,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""Co"",""Ti""]",1
sc_atlas:26140,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""Co"",""Ti""]",1
sc_atlas:26137,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""Co"",""Ti""]",1
sc_atlas:26136,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""Co"",""Ti""]",1
sc_atlas:26131,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""Co"",""Ti""]",1
sc_atlas:24912,title_exact_fallback,,all_11200_article_features.xlsx:文章主表,,,,"[""Sr""]",1
sc_atlas:24913,title_exact_fallback,,all_11200_article_features.xlsx:文章主表,,,,"[""Sr""]",1
sc_atlas:24911,title_exact_fallback,,all_11200_article_features.xlsx:文章主表,,,,"[""Sr""]",1
sc_atlas:27351,doi_exact,,all_11200_article_features.xlsx:文章主表,,,electron-phonon coupling,,1
sc_atlas:30319,doi_exact,,all_11200_article_features.xlsx:文章主表,,,phonon-mediated,"[""lithium""]",1
sc_atlas:30320,doi_exact,,all_11200_article_features.xlsx:文章主表,,,phonon-mediated,"[""lithium""]",1
sc_atlas:30317,doi_exact,,all_11200_article_features.xlsx:文章主表,,,phonon-mediated,"[""lithium""]",1
sc_atlas:30318,doi_exact,,all_11200_article_features.xlsx:文章主表,,,phonon-mediated,"[""lithium""]",1
sc_atlas:36543,doi_exact,,all_11200_article_features.xlsx:文章主表,,s-wave,,,1
sc_atlas:36541,doi_exact,,all_11200_article_features.xlsx:文章主表,,s-wave,,,1
sc_atlas:36542,doi_exact,,all_11200_article_features.xlsx:文章主表,,s-wave,,,1
sc_atlas:28375,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:28435,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""F""]",1
sc_atlas:28432,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""F""]",1
sc_atlas:28433,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""F""]",1
sc_atlas:14736,unmatched,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:14735,unmatched,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:14737,unmatched,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:17980,unmatched,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:17983,unmatched,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:17982,unmatched,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:33736,title_exact_fallback,,all_11200_article_features.xlsx:文章主表,,,,"[""oxygen atoms""]",1
sc_atlas:33735,title_exact_fallback,,all_11200_article_features.xlsx:文章主表,,,,"[""oxygen atoms""]",1
sc_atlas:33723,title_exact_fallback,,all_11200_article_features.xlsx:文章主表,,,,"[""oxygen atoms""]",1
sc_atlas:33730,title_exact_fallback,,all_11200_article_features.xlsx:文章主表,,,,"[""oxygen atoms""]",1
sc_atlas:33729,title_exact_fallback,,all_11200_article_features.xlsx:文章主表,,,,"[""oxygen atoms""]",1
sc_atlas:33726,title_exact_fallback,,all_11200_article_features.xlsx:文章主表,,,,"[""oxygen atoms""]",1
